FID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,154676.917774,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,68975.0225213,68975.0225213,NA,47598.5265144,0,0,10382.228184,10382.228184,84421.1328004,160955.277513,154676.917774,184346.902646,143544.260153,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213
11,125523.665518,188261.576537,188261.576537,188261.576537,188261.576537,188261.576537,188261.576537,188261.576537,105521.335247,105521.335247,47598.5265144,NA,47598.5265144,47598.5265144,28266.8085775,28266.8085775,65480.6048841,108265.052015,125523.665518,161478.164956,133726.89193,105521.335247,105521.335247,105521.335247,105521.335247,105521.335247,105521.335247,105521.335247
12,154676.917774,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,68975.0225213,68975.0225213,0,47598.5265144,NA,0,10382.228184,10382.228184,84421.1328004,160955.277513,154676.917774,184346.902646,143544.260153,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213
13,154676.917774,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,209716.220369,68975.0225213,68975.0225213,0,47598.5265144,0,NA,10382.228184,10382.228184,84421.1328004,160955.277513,154676.917774,184346.902646,143544.260153,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213,68975.0225213
14,148452.302976,206696.92857,206696.92857,206696.92857,206696.92857,206696.92857,206696.92857,206696.92857,84364.4391695,84364.4391695,10382.228184,28266.8085775,10382.228184,10382.228184,NA,0,82456.2477441,144271.019976,148452.302976,180600.784446,143517.165158,84364.4391695,84364.4391695,84364.4391695,84364.4391695,84364.4391695,84364.4391695,84364.4391695
15,148452.302976,206696.92857,206696.92857,206696.92857,206696.92857,206696.92857,206696.92857,206696.92857,84364.4391695,84364.4391695,10382.228184,28266.8085775,10382.228184,10382.228184,0,NA,82456.2477441,144271.019976,148452.302976,180600.784446,143517.165158,84364.4391695,84364.4391695,84364.4391695,84364.4391695,84364.4391695,84364.4391695,84364.4391695
16,183686.096591,248430.580282,248430.580282,248430.580282,248430.580282,248430.580282,248430.580282,248430.580282,175926.270977,175926.270977,84421.1328004,65480.6048841,84421.1328004,84421.1328004,82456.2477441,82456.2477441,NA,128620.835242,183686.096591,224048.330752,204407.831984,175926.270977,175926.270977,175926.270977,175926.270977,175926.270977,175926.270977,175926.270977
17,68365.7032373,126155.365425,126155.365425,126155.365425,126155.365425,126155.365425,126155.365425,126155.365425,165280.366241,165280.366241,160955.277513,108265.052015,160955.277513,160955.277513,144271.019976,144271.019976,128620.835242,NA,68365.7032373,123913.927511,134849.351155,165280.366241,165280.366241,165280.366241,165280.366241,165280.366241,165280.366241,165280.366241
18,0,42076.9060269,42076.9060269,42076.9060269,42076.9060269,42076.9060269,42076.9060269,42076.9060269,69356.6852697,69356.6852697,154676.917774,125523.665518,154676.917774,154676.917774,148452.302976,148452.302976,183686.096591,68365.7032373,NA,26765.027089,39896.59627,69356.6852697,69356.6852697,69356.6852697,69356.6852697,69356.6852697,69356.6852697,69356.6852697
19,26765.027089,11665.5467389,11665.5467389,11665.5467389,11665.5467389,11665.5467389,11665.5467389,11665.5467389,8599.24649435,8599.24649435,184346.902646,161478.164956,184346.902646,184346.902646,180600.784446,180600.784446,224048.330752,123913.927511,26765.027089,NA,36292.449568,8599.24649435,8599.24649435,8599.24649435,8599.24649435,8599.24649435,8599.24649435,8599.24649435
20,39896.59627,56404.5753284,56404.5753284,56404.5753284,56404.5753284,56404.5753284,56404.5753284,56404.5753284,22219.2358471,22219.2358471,143544.260153,133726.89193,143544.260153,143544.260153,143517.165158,143517.165158,204407.831984,134849.351155,39896.59627,36292.449568,NA,22219.2358471,22219.2358471,22219.2358471,22219.2358471,22219.2358471,22219.2358471,22219.2358471
21,69356.6852697,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,0,0,68975.0225213,105521.335247,68975.0225213,68975.0225213,84364.4391695,84364.4391695,175926.270977,165280.366241,69356.6852697,8599.24649435,22219.2358471,NA,0,0,0,0,0,0
22,69356.6852697,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,0,0,68975.0225213,105521.335247,68975.0225213,68975.0225213,84364.4391695,84364.4391695,175926.270977,165280.366241,69356.6852697,8599.24649435,22219.2358471,0,NA,0,0,0,0,0
23,69356.6852697,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,0,0,68975.0225213,105521.335247,68975.0225213,68975.0225213,84364.4391695,84364.4391695,175926.270977,165280.366241,69356.6852697,8599.24649435,22219.2358471,0,0,NA,0,0,0,0
24,69356.6852697,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,0,0,68975.0225213,105521.335247,68975.0225213,68975.0225213,84364.4391695,84364.4391695,175926.270977,165280.366241,69356.6852697,8599.24649435,22219.2358471,0,0,0,NA,0,0,0
25,69356.6852697,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,0,0,68975.0225213,105521.335247,68975.0225213,68975.0225213,84364.4391695,84364.4391695,175926.270977,165280.366241,69356.6852697,8599.24649435,22219.2358471,0,0,0,0,NA,0,0
26,69356.6852697,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,0,0,68975.0225213,105521.335247,68975.0225213,68975.0225213,84364.4391695,84364.4391695,175926.270977,165280.366241,69356.6852697,8599.24649435,22219.2358471,0,0,0,0,0,NA,0
27,69356.6852697,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,6537.77130246,0,0,68975.0225213,105521.335247,68975.0225213,68975.0225213,84364.4391695,84364.4391695,175926.270977,165280.366241,69356.6852697,8599.24649435,22219.2358471,0,0,0,0,0,0,NA
